filename,chroma_stft,spectral_centroid,spec_bw,roll_off,zero_crossing_rate,p0,p1,p2,flat,contrast,rms
Adele_Million_Years_Ago_10.wav,0.2840730845928192,1233.384569166138,1875.793745405075,2535.3805022343026,0.036338782531927245,0.002977346717106007,0.004877548021286235,0.006342266653559315,0.0067528062500059605,23.2727128491764,0.0005058549197068931
Adele_Million_Years_Ago_10_music.wav,0.30887484550476074,489.7202667149525,831.1168907286113,807.2742851895075,0.020332832454527865,0.0014469981149401725,0.0027038002886767137,0.0037084559297281164,0.004448272753506899,26.15229143565257,0.0003344345012731603
Adele_Million_Years_Ago_10_vocals.wav,0.22837889194488525,2677.3761863053383,2280.534132951035,4915.2661113916165,0.14016600806646673,0.001518531794715308,0.0021726265145921406,0.0026423687956749053,0.08473235368728638,23.539980335193153,0.00025507728473389015
Adele_Skyfall_12.wav,0.2484276294708252,1266.1606515285696,1444.4890036427084,2470.7433930860584,0.056492099821013934,0.0013570654638353937,0.0021949680708991163,0.0026405010622313815,0.027004070580005646,23.30391288858421,0.00016594686341308263
Adele_Skyfall_12_accompaniment.wav,0.2557598948478699,841.6977118841555,881.3479335909178,1527.440763774671,0.04930336778008901,0.0009287343226876812,0.0016347300191914397,0.0020326610434389333,0.02455143630504608,23.395407602402557,0.0001206856685483103
Adele_Skyfall_12_vocals.wav,0.20775330066680908,2379.8340918536674,1652.227791895702,4140.762461375895,0.13176488728715172,0.0004490564128638974,0.0005976427580194669,0.0006556030045528361,0.5145200490951538,19.75065887655266,6.555474950740075e-05
Amrdiab_wahshteny_17.wav,0.3325963616371155,1921.0801911059261,2252.750902120965,4324.273851707624,0.06531517572078173,0.004092604620824154,0.005745998595635623,0.006967502090030936,0.014731255359947681,20.154971068175303,0.0004649172412150469
Amrdiab_wahshteny_music_17.wav,0.41342470049858093,1980.6381011026422,2319.871106196749,4465.564664008079,0.06420085895172213,0.002892016763285539,0.003955899480536693,0.004929767684902489,0.015498282387852669,20.56188636340779,0.00035776269842495954
Amrdiab_wahshteny_vocals_17.wav,0.29372385144233704,2634.7406360186724,1874.627575223509,4413.827476855771,0.18077781842589008,0.001153431807244821,0.0017517588939520378,0.001998519266054268,0.3816215991973877,21.070165606340165,0.0001874253916518199
Amrdiab_zaymanti_17.wav,0.2731829285621643,1853.8923829240457,2264.8537758571338,4209.507879015093,0.07047897669553019,0.004505546970095507,0.006587926075065887,0.007739371352374132,0.012431974522769451,20.028167459069333,0.0004732503783207365
Amrdiab_zaymanti_music_17.wav,0.34785938262939453,1372.3954035106897,1861.7290391066135,2984.7861180733603,0.05134077042618034,0.002454195073381496,0.003949241004947149,0.004796441178142544,0.007020628545433283,20.43620677186034,0.0002870626014570922
Amrdiab_zaymanti_vocals_17.wav,0.21709977090358734,3467.585441673401,2421.665709163805,6098.575622747557,0.20513160162296826,0.002012243510226466,0.002607834242854065,0.0029263140646161004,0.2265356034040451,21.858879022408956,0.00027856297664531805
Asalah_MoakfMo2lma_04.wav,0.36513689160346985,2311.420007633015,2235.304291054616,4613.726268095129,0.11566048731375773,0.004759700948646247,0.006443046528826703,0.0065195439467682775,0.01963968575000763,23.75866165409919,0.00045054415261944864
Asalah_MoakfMo2lma_music_04.wav,0.4242771565914154,2197.900898612415,2236.218272917026,4563.551571494655,0.11212309373790634,0.003182821052253563,0.004360303515923844,0.0046210835535225175,0.021815022453665733,23.53031281101603,0.00034004534326491327
Asalah_MoakfMo2lma_vocals_04.wav,0.18833664059638977,2539.875347777198,1740.1929457433657,4063.2420967976004,0.17365692422116874,0.0014937827263209874,0.001970859507889936,0.001789779448678434,0.2719208896160126,24.437974551166867,0.00017154936832205637
Asala_Ya_Magnon_16.wav,0.35131481289863586,1935.247066509615,2345.155256008707,4152.9040546240085,0.07271365706027477,0.0012043512321955332,0.0017502485703788362,0.0019457895982992637,0.020925646647810936,18.41588876661893,0.00012120262818671622
Asala_Ya_Magnon_music_16.wav,0.3582908511161804,1812.6648768079986,2282.4321054089023,4000.0966452961734,0.06518573583833204,0.0008690213006959115,0.0013531385695787245,0.0015888160461711872,0.02062869817018509,18.77527551482792,9.705922000018377e-05
Asala_Ya_Magnon_Vocals_16.wav,0.2997341454029083,3556.3226558740967,2152.4348058116807,5841.668842894374,0.26760628053647445,0.0002828474361145313,0.00032146777357222947,0.0002728905340222337,0.6678429245948792,16.22016140953786,3.05393536349314e-05
Bazzi_Renee_s_Song_27.wav,0.2318383753299713,2097.858154467997,2346.4276489619556,4545.555846979006,0.07880961415199303,0.0028464146825353024,0.003933977535025656,0.00433559877512602,0.011335916817188263,21.247539219400352,0.00031357527809252467
Bazzi_Renee_s_Song_music_27.wav,0.24419766664505005,721.5198630549112,1096.5503866132492,1235.459196013932,0.030785150203173375,0.0006662380700478928,0.0012068044855836212,0.0015991653694388591,0.0016663218848407269,24.782978234380415,0.00013078797560491125
Bazzi_Renee_s_Song_vocals_27.wav,0.23472347855567932,2706.86193342867,2403.1075635807524,5538.47900957515,0.13036485796004257,0.0021345874743898476,0.002680724354236504,0.002700585660002759,0.08339999616146088,22.163643721442266,0.00023518113519013006
Because_You_Loved_Me_08.wav,0.3639380931854248,1507.5422107416712,1856.190328859006,3352.7297265020316,0.06355706087945047,0.0017309123604825115,0.002750102554669219,0.00322441814706177,0.01895594596862793,24.22679738182252,0.00021090127417801725
Because_You_Loved_Me_M_08.wav,0.4386461079120636,564.2455233081827,1058.7174701896947,965.5566614109665,0.02254861648606811,0.00090179405458822,0.0016646441173547965,0.002273625367287417,0.017613612115383148,24.056008425671834,0.00016733504662129516
Because_You_Loved_Me_V_08.wav,0.25749608874320984,2864.6355183904475,1971.1338845051291,5036.594544401848,0.1755441010182856,0.0007955354480783934,0.001034869918971403,0.0008938851337850084,0.02845657616853714,28.089920143763266,9.141042355096816e-05
Berlin_BellaCiao_22.wav,0.30923476815223694,1533.9093442382118,1825.1870096253615,3087.877161362592,0.05632259971217105,0.0010842941455550333,0.0016179027237033779,0.0018267913394317832,0.11500916630029678,18.49012294711288,0.00012029824621770882
Berlin_BellaCiao_music_22.wav,0.28364360332489014,1040.4105784517315,1441.271389084937,2084.1665639965895,0.03510711953366873,0.0002818391723411354,0.0004831222378558853,0.0006062010135341096,0.10563084483146667,20.48971921865785,4.0744434641310934e-05
Berlin_BellaCiao_vocals_22.wav,0.32058125734329224,2521.698266199552,2121.599651940188,4720.10895814689,0.15122659878095976,0.0007929091145515724,0.0011285156471222504,0.0012220993343487437,0.3413625657558441,18.743724016493587,8.973327930749973e-05
Birdy_strange_birds_10.wav,0.24739868938922882,1769.9577528055156,2065.092897955757,3633.3196964795375,0.07552240802776702,0.0022992255927967945,0.0033299484389604866,0.003980804701555979,0.012328742071986198,21.229727810437133,0.00027098630829843146
Birdy_strange_birds_10_music.wav,0.3124117851257324,739.0850740104723,784.7984804505169,1322.4836697888447,0.04562519652186533,0.0010723521359186179,0.0019143131485452561,0.002414983017445744,0.0032847425900399685,22.244399832290643,0.0001274224443078336
Birdy_strange_birds_10_vocals.wav,0.29788634181022644,3623.8332849766616,2759.961416380997,6905.145745528372,0.21254406624903252,0.0012130474938621119,0.001414629229471636,0.0015696124147142605,0.2697238028049469,22.431639150013382,0.00018483877045157566
Burnout_Syndromes_PHOENIX_01_music.wav,0.4419935941696167,2922.1808313178426,2703.2000920654154,6032.246857161861,0.13729452127273606,0.008102216584312264,0.009795658972760982,0.009508670385642914,0.07062353938817978,18.508078555833716,0.0005759896731308257
Burnout_Syndromes_PHOENIX_01_vocals.wav,0.237623929977417,3207.811749937497,2102.806973360782,5369.738363260086,0.20458001765673375,0.0030913062789128445,0.0038731722251127486,0.003542980371428705,0.025008581578731537,25.740766970107106,0.00037275338187927877
Cairokee_Layla_18.wav,0.41340428590774536,2057.5984122481696,2412.77704991628,4523.539313443305,0.07590184639851007,0.003511361192400582,0.005034967500878332,0.005782841651257908,0.018653659150004387,19.355484439519433,0.0003863892756616889
Cairokee_Layla_music_18.wav,0.4331381916999817,1872.6743912582044,2266.3940229632067,4224.986952081922,0.06530289310419891,0.002604421580220066,0.0037868152578263915,0.004465739594771769,0.01762927509844303,19.773938588093756,0.0003242527216248082
Cairokee_Layla_vocals_18.wav,0.2414962202310562,2947.4377338272147,2119.838042806648,4954.174209453004,0.20575177927873453,0.0007746809564547446,0.001060723561471319,0.0011020962924018268,0.23185236752033234,21.809119526484892,8.956362091900814e-05
Copy_of_Sia_Helium_vocals_23.wav,0.24083493649959564,3062.2462595171137,2527.9868801925654,5804.898231907895,0.16651278752660603,0.0014053750536612134,0.001714725857872015,0.0016678058842128178,0.14795291423797607,24.097804307019217,0.0001682482245213882
Copy_of_WaelGassar_Mogo3_04.wav,0.2747766077518463,1507.0563918943785,1856.1428382019778,3031.2066707079625,0.06508690801567338,0.0023709470334589786,0.0036862727356934636,0.0042296048004002535,0.017610251903533936,20.969761574307636,0.0002465966860523989
Declan_Galbraith_Tell_me_why_24.wav,0.2783608138561249,2168.657515295311,2131.247093467327,4219.120320889972,0.11133266011996903,0.0026914254545660483,0.003848785707086811,0.003986028438872451,0.02053750492632389,23.336268555948173,0.0002696297202923703
Declan_Galbraith_Tell_me_why_music_24.wav,0.2801229953765869,1719.1369846951038,1724.3656951815003,3289.6426079812063,0.09931081293537151,0.0014040718702203166,0.0022192670861617115,0.0025149020151670255,0.014724348671734333,25.781329217405897,0.00015616739600977242
Declan_Galbraith_Tell_me_why_vocals_24.wav,0.2334405779838562,3714.3411888062806,2124.3879975372147,5744.369431250605,0.2627854480093847,0.0012445008516726382,0.0015732522618351916,0.0014161576081696936,0.08028871566057205,25.032797302890184,0.00015553581658806555
Dimash_only_you_01.wav,0.2587173283100128,1532.1119556361448,1843.24948728744,3193.0431921046584,0.06202456825657895,0.003036720831749597,0.0045896651140473355,0.005518209439261378,0.016266722232103348,20.982053468822325,0.0003724724487372874
Dimash_only_you_music_01.wav,0.2679155468940735,837.6245465752537,1025.460880549292,1492.232643340025,0.04564692730505031,0.0016546752286680298,0.00291584229098242,0.0037482855391468167,0.010332017205655575,22.47304440440071,0.00024029370710435568
Dimash_only_you_vocals_01.wav,0.23538535833358765,2952.7837610169568,2136.7236524653913,5417.8505723321405,0.15770823003337847,0.0013903517642175711,0.0017195520808149338,0.0018502604512338494,0.39578166604042053,20.723596551321204,0.00019102614290496424
Echos_Saints_09.wav,0.4026918113231659,2001.3172524641325,2153.8111245974205,4231.16608138424,0.08775135902428406,0.003776693437010252,0.005436711422383976,0.0059854593602283795,0.008315774612128735,21.5835247930267,0.000364402898109553
Echos_Saints_music_09.wav,0.46366581320762634,954.332641257749,1108.406551506175,2035.3210260255419,0.0407217870186726,0.002268788845617521,0.0038751946199931135,0.004741061218084972,0.001293631037697196,21.21439629080246,0.0003060771078756086
Echos_Saints_vocals_09.wav,0.26670587062835693,3695.647832498397,2347.5850283835775,6150.925306196184,0.24420657320288314,0.0014330337705928862,0.0014595820890063091,0.001134050439029818,0.0774458721280098,25.23424721674472,0.0001297475176365099
Fairouz_Ahwak_07.wav,0.292335569858551,1909.3301111619621,2045.7186492103006,3853.0892008967444,0.0907862991002322,0.0019929957524402004,0.0029752967963837776,0.003205807573324057,0.015199088491499424,21.4748646518249,0.0001905544197806322
Fairouz_Ahwak_music_07.wav,0.3155727684497833,1743.917538110471,1838.0331914605192,3535.6119539715555,0.08920543186435759,0.001572057799820553,0.0023984485787238636,0.0025884634072902753,0.013519183732569218,22.019273570779916,0.00015195191853602385
Fairouz_Ahwak_vocals_07.wav,0.12508335709571838,1942.093323450649,1311.1206828792542,3320.821586112858,0.11478615397639319,0.00037437551260206505,0.0005114368728251385,0.0005504428777108854,0.6140123009681702,18.421937421976676,5.349162517554875e-05
Faouzia_You_Don_t_Even_Know_Me_18.wav,0.28767096996307373,1644.4866055705284,2024.5606121284059,3468.524859638037,0.06050605892027864,0.004850439431176948,0.007102049128508583,0.00837002872838148,0.010171910747885704,20.514806453361896,0.0005639570299063691
Faouzia_You_Don_t_Even_Know_Me_music_18.wav,0.34534239768981934,1020.4440047548309,1301.445225544664,2133.7079310933873,0.039102371263061146,0.002517893475090554,0.003985691285963749,0.0049617228237129425,0.007840891368687153,21.667262499530054,0.0003809487768662602
Faouzia_You_Don_t_Even_Know_Me_vocals_18.wav,0.22243541479110718,2289.224125539046,2327.925195773093,4525.301802785773,0.09861297135013544,0.002174891916616636,0.0028941639414136106,0.0031528153426995343,0.04763459786772728,23.75506760025305,0.0002839577152696737
franksinatra_my_way_28.wav,0.38215893507003784,1495.0894671666408,2004.4387088279282,3242.8928906703513,0.048727218580688854,0.002549942872905048,0.0040702237783599975,0.00487478648035694,0.008205916732549667,20.244850532289792,0.00031996135734588775
franksinatra_my_way_music_28.wav,0.41010943055152893,1031.1211038984743,1875.7285140062943,2178.053496275155,0.023732660724651702,0.0012075531238579327,0.0020941967809963965,0.0027930595972560147,0.0036290122661739588,22.504823072641344,0.00022513039467461095
franksinatra_my_way_vocals_28.wav,0.2756500542163849,1886.9748582431453,1725.8988941684956,3461.0624047624806,0.10346139252370357,0.001269884651857206,0.00186381217238076,0.001956880985100735,0.12929090857505798,22.583638184667166,0.0001411438413696425
Girls_und_Panzer_Katyusha_09.wav,0.2891165316104889,1922.4645150484532,2221.4979728545363,4005.3382802673905,0.08705672981569272,0.005293538726180192,0.007845085701239627,0.008712052816688815,0.013519193977117538,19.823108426318942,0.0005001229292738014
Girls_und_Panzer_Katyusha_music_09.wav,0.3665505349636078,1427.5117945453276,1849.7236252286207,3040.185783079165,0.05884847257159443,0.002985170774167392,0.004719394615409937,0.005606223117797934,0.009804841130971909,20.276067285566,0.0003167800503723386
Girls_und_Panzer_Katyusha_vocals_09.wav,0.21206477284431458,2751.334593916764,2214.4218307965994,4813.591726202714,0.15607237446787925,0.002231571550006143,0.003024388703190954,0.0030034323989849153,0.07933454215526581,24.512009073190875,0.00027569824519906245
Hamodelkdr_khatr11_01.wav,0.30914828181266785,1935.766961521838,2123.274787084046,3976.713453357803,0.09004442905863003,0.0027200718734421187,0.004021756516339595,0.004386033887836697,0.013002200983464718,19.618632616584357,0.00025079444325874084
Hamodelkdr_khatr11_music_01.wav,0.3374076783657074,1584.6776983092122,1972.1466193483502,3376.875413829697,0.07215451456075851,0.0012344051740023644,0.0019419184158033017,0.002287891034761407,0.008133298717439175,21.27095150381727,0.00012620056423663653
Hamodelkdr_khatr11_vocals_01.wav,0.2551248371601105,2581.9274790956483,2054.9141184985865,4666.584281803284,0.14613025771575078,0.0014639623315675066,0.00206143717047485,0.0020920026564814707,0.06499925255775452,24.03107635309747,0.00017389452605927864
ImagineDragons_natural_10.wav,0.3109237253665924,2391.405537345624,2410.4703398972956,5047.227813437258,0.10324370676518962,0.004272881598700441,0.00556791776674212,0.005686609806916742,0.03550708666443825,19.86738714263845,0.00036248328664430636
ImagineDragons_natural_10_music.wav,0.3131452798843384,1113.0379597769859,1358.584949256538,2358.5690713888353,0.04583589063709365,0.0017044371575629194,0.0026393391489183404,0.0031939723902218715,0.017100626602768898,23.485775470012992,0.00020894116961493134
ImagineDragons_natural_10_vocals.wav,0.2811075747013092,3326.6034507619624,2418.044887315229,6072.97994418779,0.18927379879789086,0.00248466174232105,0.00283760480175216,0.002412218532436415,0.04497481510043144,22.557887324239537,0.00021961089602034713
Indila_Boite_En_Argent_07.wav,0.2222450226545334,2916.724162507986,2778.9264075015058,6338.786670224216,0.11718296488003097,0.0013342824986969258,0.0015750371511954815,0.0017324570312718297,0.037067264318466187,21.00204098662172,0.00014129230998365943
Indila_Boite_En_Argent_music_07.wav,0.21800847351551056,1626.1273213117327,1503.3710479295871,2830.2787190251306,0.095162500907024,0.0004254587855191137,0.0006874712705916393,0.0007990152998736848,0.023857254534959793,22.66466166011512,6.259751398053608e-05
Indila_Boite_En_Argent_vocals_07.wav,0.2145719826221466,3473.183121456224,2635.790226330516,6825.904558022325,0.12473507340847523,0.0008847771145637761,0.0008679548028271137,0.0009152241264362766,0.30829593539237976,20.179918060770085,0.00010414918311840447
Indila_Derniere_Danse_music_06.wav,0.3789423704147339,808.5246341765696,1301.2980044792457,1592.5278702018431,0.03585295780524381,0.0004476702772181828,0.0008105646527453236,0.0011015141689749437,0.010679766535758972,21.451976643150953,9.425609708892887e-05
Indila_Derniere_Danse_song_06.wav,0.3321141302585602,1948.8823319999433,2308.431856539849,4152.191558932373,0.07533930255901702,0.001008585936659063,0.0013933006617884778,0.0016739972093489334,0.018655695021152496,20.82667419408959,0.0001312187482996167
Indila_Derniere_Danse_vocals_06.wav,0.24321165680885315,3110.908126342304,2330.101649769093,5844.022995325803,0.14255318184017027,0.0005413612430365048,0.0005587194153682663,0.0005447168647088397,0.288362592458725,20.390942862322866,5.743056783657031e-05
John_Legend_All_Of_Me_05.wav,0.2129395604133606,1540.8620041407687,1850.811648183504,3159.5933943710093,0.06044672443401703,0.003033052716574209,0.004700242052431241,0.005524000795866273,0.02520192228257656,23.095345310650067,0.0003949481361133126
John_Legend_All_Of_Me_music_05.wav,0.1919729858636856,730.0317773540254,822.7766372281595,1311.312904003604,0.03963694852941176,0.001303508396422761,0.002344232257306868,0.0029926135513015924,0.021719902753829956,26.277848359559133,0.0002224695044880888
Jonas_Blue_Perfect_Strangers_music_06.wav,0.3554512560367584,1457.218730638669,1808.2321927176317,2997.148543319466,0.060961838477167185,0.0032233169124013575,0.005206964927816169,0.006541835119178836,0.054344166070222855,19.153764594470267,0.00043857579279994984
Jonas_Blue_Perfect_Strangers_song_06.wav,0.32593750953674316,2096.758187016706,2340.7009986054427,4599.593020223611,0.0856253325754644,0.005151946076200638,0.007349362570869323,0.008569327873863846,0.062131769955158234,18.227008702039342,0.0005470759456863012
Jonas_Blue_Perfect_Strangers_vocals_06.wav,0.22496123611927032,2767.1655397719405,2122.9159711650213,5078.619290283959,0.16018213797648995,0.0018538603373936158,0.0020557936507551774,0.0019353518261478711,0.11932422965765,22.93810886824076,0.00017683844435792666
Kazim_AkonLaAkon_04.wav,0.24488502740859985,1544.4629150062965,2028.0263775433948,3063.66064112991,0.0614693939870356,0.0010194639034635182,0.0015799108625601552,0.0018657063193782324,0.011434714309871197,19.493533012868024,0.00012944558611297505
Kazim_AkonLaAkon_music_04.wav,0.2355690896511078,1441.6313674602984,1889.50849684298,2716.287741646309,0.06469575391834366,0.0005351350189521239,0.0008357050191198015,0.000972376766957791,0.009119804948568344,20.234129933902683,6.056695526935876e-05
Kazim_AkonLaAkon_vocals_04.wav,0.28659433126449585,3197.397150924312,2254.0424515821323,5372.734178478135,0.24471564041940788,0.00047588180352270984,0.0007373747904230775,0.0008916128904702365,0.36357051134109497,20.244149969150218,8.027762187844588e-05
kiiaraftlilwayne_gold_28.wav,0.34368500113487244,1705.3631194198372,2118.1362081742486,3573.3158926476635,0.057872854888254645,0.0035262538776820343,0.005480325444374289,0.006890196099436533,0.012518120929598808,20.336417558452204,0.0005563554551734948
kiiaraftlilwayne_gold_music_28.wav,0.37365931272506714,928.1426181417137,1147.6582881274946,1665.4857623687838,0.04513540356520898,0.0019516675352913991,0.00348971766550785,0.004699610314655017,0.007678637281060219,23.38369794129727,0.00043219630129239905
kiiaraftlilwayne_gold_vocals_28.wav,0.22837933897972107,2476.216056491228,2323.5934883570967,4939.40763207781,0.11642030887190402,0.0014216424028681038,0.001759579376334649,0.0018985207709643415,0.04230371117591858,22.783830452608658,0.00017453842670554488
Knaan_WavinFlag_22.wav,0.3995637595653534,2649.0568937693615,2675.261201544926,5875.010307949763,0.11720828596652477,0.0062439235547810425,0.007789859274856102,0.008077605810584329,0.06256508827209473,16.998224035401755,0.00046504868802076566
Knaan_WavinFlag_music_22.wav,0.513032853603363,2379.075187604498,2476.26712567579,5161.035458591331,0.10038488051470588,0.003976395290278602,0.005164123804679975,0.005450082057374781,0.05129764974117279,17.58141309998447,0.0003371181784427891
Knaan_WavinFlag_vocals_22.wav,0.22996610403060913,2838.696698001952,2123.3006108757395,5180.897838486238,0.1665536036063274,0.002149913216750862,0.0024964409051778237,0.0025030813027355396,0.1619213968515396,22.23757943424062,0.00021993569341045114
lemen-neshky-haly-hla_roshdy.wav,0.265557199716568,2000.9258320199222,2131.8971939829053,3724.9858088537635,0.08865687131143576,0.003915804631628229,0.00566269012147698,0.0061219199594067086,0.00969071127474308,22.261166717549177,0.0004260538112692941
lemen-neshky-haly-hla_roshdy_music.wav,0.2942356765270233,1075.825388439478,1171.542699309672,1997.3629222196691,0.0677206789376935,0.001043785121998579,0.0017714395028530646,0.0021661865909133418,0.0014526162995025516,24.75013352209706,0.0001351673277104552
lemen-neshky-haly-hla_roshdy_vocals.wav,0.2421918511390686,2428.1326960777255,2290.590194610843,4511.431053326964,0.1078408067071401,0.0028353788508611506,0.0038605518066812715,0.003944191138482081,0.013742249459028244,24.488799750880148,0.0003491960954389315
Let_Her_Go_08.wav,0.274716854095459,1394.2578032868248,1799.5635828216393,2790.7706245918394,0.0534794574182469,0.00201542079311261,0.003064200421651269,0.003713593773593273,0.00892739836126566,22.52617133876533,0.0002529003840751119
Let_Her_Go_M_08.wav,0.269336462020874,902.382500479541,1204.3383551834586,1637.394265567555,0.042203826431888546,0.0012465677465847778,0.0020748714184578385,0.0026146772267083888,0.005540411453694105,23.762880377809548,0.00017544683638482978
Let_Her_Go_V_08.wav,0.18924084305763245,1957.0212463516914,1437.8661748621012,3324.390106201172,0.0677001953125,3.2764648877668584e-06,5.766923268864649e-06,7.321782446658932e-06,0.7256479263305664,11.088214471968579,1.0012717232409411e-06
